Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-12-04,S003,P0008,Groceries,West,315,217,96,221.1,61.52,20,Cloudy,1,65.21,Spring
2022-12-04,S003,P0009,Electronics,South,367,7,112,3.01,17.95,10,Cloudy,0,16.18,Winter
2022-12-04,S003,P0010,Furniture,North,93,48,96,58.93,26.43,0,Rainy,1,29.01,Autumn
2022-12-04,S003,P0011,Toys,South,349,113,104,128.12,53.66,0,Cloudy,1,50.81,Spring
2022-12-04,S003,P0012,Toys,South,484,130,162,120.0,27.22,0,Cloudy,1,29.57,Winter
2022-12-04,S003,P0013,Electronics,North,65,63,108,71.93,26.24,10,Cloudy,0,21.88,Winter
2022-12-04,S003,P0014,Groceries,North,273,10,167,1.3,13.23,20,Cloudy,0,11.34,Winter
2022-12-04,S003,P0015,Electronics,West,269,187,187,185.78,46.28,0,Rainy,0,49.69,Winter
2022-12-04,S003,P0016,Furniture,East,464,19,166,27.71,79.48,10,Snowy,1,81.86,Winter
2022-12-04,S003,P0017,Furniture,East,201,30,73,21.95,36.22,10,Rainy,0,36.95,Autumn
2022-12-04,S003,P0018,Electronics,South,419,14,94,20.81,39.24,10,Sunny,1,44.21,Autumn
2022-12-04,S003,P0019,Toys,West,145,115,163,133.1,73.55,10,Cloudy,1,70.1,Summer
2022-12-04,S003,P0020,Groceries,East,73,55,142,73.99,28.46,20,Rainy,0,31.01,Summer
2022-12-04,S004,P0001,Furniture,West,463,164,105,173.03,84.7,10,Sunny,1,83.47,Summer
2022-12-04,S004,P0002,Clothing,North,409,103,63,98.68,99.81,15,Cloudy,1,102.42,Spring
2022-12-04,S004,P0003,Furniture,North,426,29,138,44.94,87.54,5,Rainy,0,90.34,Winter
2022-12-04,S004,P0004,Toys,South,270,265,110,276.39,14.49,15,Sunny,1,10.58,Spring
2022-12-04,S004,P0005,Electronics,West,495,90,140,108.88,33.17,10,Sunny,1,36.32,Autumn
2022-12-04,S004,P0006,Toys,East,143,45,105,37.74,30.66,15,Cloudy,1,29.42,Autumn
2022-12-04,S004,P0007,Groceries,East,494,472,153,476.01,33.61,5,Cloudy,1,37.54,Summer
2022-12-04,S004,P0008,Electronics,West,260,4,185,5.38,39.29,15,Snowy,0,35.07,Autumn
2022-12-04,S004,P0009,Toys,North,203,58,26,48.9,53.61,10,Sunny,1,53.2,Summer
2022-12-04,S004,P0010,Furniture,West,199,190,193,190.25,40.23,0,Cloudy,1,42.13,Winter
2022-12-04,S004,P0011,Groceries,East,409,204,25,207.78,51.49,15,Rainy,0,47.79,Winter
2022-12-04,S004,P0012,Electronics,West,243,239,159,237.27,89.42,5,Rainy,0,87.65,Autumn
2022-12-04,S004,P0013,Electronics,West,111,27,100,26.26,87.12,15,Rainy,1,90.51,Autumn
2022-12-04,S004,P0014,Groceries,East,348,167,172,182.41,50.55,20,Rainy,0,45.71,Spring
2022-12-04,S004,P0015,Electronics,West,191,26,111,33.79,28.08,5,Rainy,1,31.01,Spring
2022-12-04,S004,P0016,Groceries,North,382,11,88,23.21,89.55,20,Cloudy,1,86.28,Autumn
2022-12-04,S004,P0017,Toys,West,463,17,70,12.04,18.64,10,Cloudy,0,21.42,Autumn
2022-12-04,S004,P0018,Clothing,South,446,125,166,144.79,94.24,5,Rainy,0,95.99,Spring
2022-12-04,S004,P0019,Toys,East,240,12,148,29.84,19.61,15,Snowy,0,18.55,Winter
2022-12-04,S004,P0020,Clothing,South,228,169,197,168.67,86.31,15,Sunny,1,83.79,Winter
2022-12-04,S005,P0001,Groceries,East,455,294,56,292.21,11.91,10,Cloudy,1,11.08,Spring
2022-12-04,S005,P0002,Toys,North,175,58,160,60.25,87.48,15,Cloudy,1,83.7,Winter
2022-12-04,S005,P0003,Electronics,East,402,345,180,352.93,43.46,20,Snowy,1,42.22,Autumn
2022-12-04,S005,P0004,Clothing,South,387,288,145,306.03,68.14,0,Sunny,0,70.94,Winter
2022-12-04,S005,P0005,Toys,East,247,170,85,176.65,34.87,20,Cloudy,0,38.79,Winter
2022-12-04,S005,P0006,Clothing,North,230,71,63,65.83,27.09,10,Sunny,1,27.71,Summer
2022-12-04,S005,P0007,Furniture,South,201,64,25,73.58,34.57,5,Snowy,0,29.86,Spring
2022-12-04,S005,P0008,Clothing,East,469,65,32,83.72,96.46,20,Sunny,1,100.52,Autumn
2022-12-04,S005,P0009,Clothing,South,429,392,59,409.56,41.84,5,Cloudy,0,39.91,Spring
2022-12-04,S005,P0010,Groceries,West,179,48,129,56.27,18.67,5,Cloudy,0,17.49,Spring
2022-12-04,S005,P0011,Furniture,South,172,34,193,35.14,39.92,0,Cloudy,1,35.02,Spring
2022-12-04,S005,P0012,Furniture,West,439,268,84,270.9,82.2,20,Sunny,0,78.0,Spring
2022-12-04,S005,P0013,Electronics,West,246,102,124,99.27,39.28,0,Snowy,0,39.65,Autumn
2022-12-04,S005,P0014,Clothing,South,449,247,22,255.64,37.66,10,Rainy,0,42.04,Autumn
2022-12-04,S005,P0015,Groceries,West,268,100,109,93.0,98.11,20,Snowy,1,95.3,Summer
2022-12-04,S005,P0016,Electronics,West,386,385,25,387.48,10.33,0,Cloudy,0,11.06,Autumn
2022-12-04,S005,P0017,Clothing,North,283,231,122,241.02,82.85,5,Sunny,0,78.01,Autumn
2022-12-04,S005,P0018,Electronics,West,95,53,95,56.81,93.12,20,Sunny,0,96.02,Winter
2022-12-04,S005,P0019,Electronics,West,374,200,108,196.77,75.25,10,Snowy,0,74.36,Autumn
2022-12-04,S005,P0020,Clothing,West,181,68,196,74.76,68.03,20,Snowy,1,66.08,Autumn
2022-12-05,S001,P0001,Electronics,South,174,6,153,5.81,52.57,10,Snowy,1,50.77,Spring
2022-12-05,S001,P0002,Clothing,West,214,205,177,196.33,38.49,20,Snowy,0,34.85,Winter
2022-12-05,S001,P0003,Clothing,East,189,79,52,80.83,72.77,10,Snowy,0,77.18,Winter
2022-12-05,S001,P0004,Toys,West,77,49,196,41.79,37.71,15,Snowy,1,40.96,Autumn
2022-12-05,S001,P0005,Furniture,South,350,306,82,320.01,29.9,15,Snowy,0,33.74,Autumn
2022-12-05,S001,P0006,Electronics,North,364,265,105,259.46,80.87,15,Sunny,1,84.04,Spring
2022-12-05,S001,P0007,Groceries,South,366,28,123,28.78,11.74,5,Cloudy,1,8.54,Spring
2022-12-05,S001,P0008,Furniture,South,486,278,162,284.25,31.21,0,Snowy,0,32.48,Summer
2022-12-05,S001,P0009,Clothing,East,259,61,154,57.65,87.23,20,Rainy,1,82.74,Autumn
2022-12-05,S001,P0010,Electronics,North,452,285,110,281.93,97.05,10,Rainy,0,101.47,Winter
2022-12-05,S001,P0011,Toys,West,196,80,69,79.63,70.03,0,Cloudy,1,69.7,Spring
2022-12-05,S001,P0012,Clothing,North,434,242,85,238.33,74.75,15,Cloudy,1,76.93,Winter
2022-12-05,S001,P0013,Toys,North,300,291,27,299.2,89.21,0,Cloudy,0,93.74,Winter
2022-12-05,S001,P0014,Furniture,North,229,201,103,219.49,53.33,10,Cloudy,1,53.74,Winter
2022-12-05,S001,P0015,Toys,East,398,115,147,129.9,45.43,10,Cloudy,0,46.11,Winter
2022-12-05,S001,P0016,Electronics,West,347,2,156,14.0,55.67,10,Cloudy,1,57.0,Autumn
2022-12-05,S001,P0017,Clothing,West,282,10,46,21.86,39.78,20,Snowy,0,40.26,Winter
2022-12-05,S001,P0018,Electronics,East,88,63,189,57.45,88.4,10,Cloudy,1,92.23,Summer
2022-12-05,S001,P0019,Furniture,North,232,171,105,187.73,56.84,5,Rainy,1,54.66,Summer
2022-12-05,S001,P0020,Electronics,West,78,75,145,79.63,33.41,20,Rainy,0,33.19,Summer
2022-12-05,S002,P0001,Toys,West,486,331,173,326.28,68.4,10,Rainy,0,72.14,Spring
2022-12-05,S002,P0002,Electronics,South,223,179,103,198.92,76.95,15,Snowy,1,78.48,Winter
2022-12-05,S002,P0003,Clothing,East,148,85,144,89.21,96.94,0,Cloudy,0,94.68,Summer
2022-12-05,S002,P0004,Groceries,West,471,137,79,149.46,71.46,10,Rainy,1,75.95,Winter
2022-12-05,S002,P0005,Toys,East,200,157,174,176.61,45.45,20,Sunny,0,42.34,Spring
2022-12-05,S002,P0006,Clothing,South,423,324,110,315.65,79.72,5,Snowy,0,81.95,Autumn
2022-12-05,S002,P0007,Electronics,West,161,93,99,107.06,98.6,5,Cloudy,1,96.39,Winter
2022-12-05,S002,P0008,Clothing,East,67,5,94,4.96,25.3,10,Sunny,1,27.65,Autumn
2022-12-05,S002,P0009,Toys,West,139,97,190,108.16,19.36,20,Snowy,1,18.45,Summer
2022-12-05,S002,P0010,Clothing,West,489,110,67,118.76,79.69,10,Sunny,0,82.99,Spring
2022-12-05,S002,P0011,Furniture,North,111,83,186,76.44,33.63,5,Snowy,1,38.33,Winter
2022-12-05,S002,P0012,Groceries,East,257,10,95,0.91,33.26,0,Snowy,0,28.79,Spring
2022-12-05,S002,P0013,Furniture,South,85,7,184,0.27,42.77,5,Cloudy,0,38.57,Autumn
2022-12-05,S002,P0014,Furniture,East,210,179,159,171.97,98.55,15,Sunny,0,94.85,Winter
2022-12-05,S002,P0015,Furniture,East,285,263,66,282.01,62.65,20,Sunny,0,64.66,Spring
2022-12-05,S002,P0016,Electronics,East,128,37,152,48.41,27.06,20,Rainy,0,26.99,Autumn
2022-12-05,S002,P0017,Clothing,East,157,23,88,33.61,27.48,20,Rainy,0,28.46,Summer
2022-12-05,S002,P0018,Toys,South,194,144,64,138.6,79.31,0,Sunny,0,78.22,Autumn
2022-12-05,S002,P0019,Clothing,South,289,134,126,132.25,91.53,10,Snowy,1,92.52,Autumn
2022-12-05,S002,P0020,Electronics,West,263,102,80,100.13,95.9,15,Sunny,0,96.02,Spring
2022-12-05,S003,P0001,Toys,East,383,351,187,366.36,23.15,20,Snowy,0,26.78,Autumn
2022-12-05,S003,P0002,Furniture,East,264,58,82,62.71,62.29,20,Sunny,0,65.46,Winter
2022-12-05,S003,P0003,Furniture,East,111,64,21,70.49,18.13,20,Cloudy,0,19.03,Spring
2022-12-05,S003,P0004,Toys,West,150,96,106,89.67,62.19,15,Snowy,1,58.64,Autumn
2022-12-05,S003,P0005,Groceries,South,167,1,150,9.1,78.11,5,Cloudy,0,81.64,Winter
2022-12-05,S003,P0006,Clothing,East,68,49,41,46.46,84.24,10,Rainy,1,88.71,Autumn
2022-12-05,S003,P0007,Clothing,North,340,329,83,339.08,26.62,5,Sunny,1,25.5,Spring
2022-12-05,S003,P0008,Furniture,South,192,184,119,181.53,72.44,0,Sunny,0,76.72,Spring
2022-12-05,S003,P0009,Furniture,South,426,351,81,355.74,45.27,0,Sunny,0,49.31,Summer
2022-12-05,S003,P0010,Electronics,South,336,144,133,137.15,73.55,15,Cloudy,1,75.28,Winter
2022-12-05,S003,P0011,Electronics,East,107,15,142,14.13,29.94,20,Sunny,0,24.99,Spring
2022-12-05,S003,P0012,Furniture,West,291,64,112,61.99,94.21,15,Cloudy,0,97.3,Autumn
2022-12-05,S003,P0013,Electronics,East,387,228,97,246.44,46.62,15,Snowy,1,47.42,Spring
2022-12-05,S003,P0014,Groceries,West,343,309,116,310.96,44.82,10,Snowy,1,48.37,Summer
2022-12-05,S003,P0015,Clothing,East,253,37,188,27.18,44.65,5,Sunny,0,45.32,Winter
2022-12-05,S003,P0016,Toys,South,167,53,109,70.55,41.61,20,Sunny,0,40.83,Winter
2022-12-05,S003,P0017,Electronics,West,128,11,69,4.78,20.45,5,Cloudy,1,23.05,Autumn
2022-12-05,S003,P0018,Furniture,North,130,129,173,121.7,69.81,15,Cloudy,0,72.13,Winter
2022-12-05,S003,P0019,Clothing,East,299,84,115,100.38,26.86,15,Snowy,1,24.65,Winter
2022-12-05,S003,P0020,Clothing,South,134,53,59,46.43,41.49,0,Snowy,1,38.26,Autumn
2022-12-05,S004,P0001,Groceries,North,251,170,40,185.13,75.95,0,Cloudy,1,77.56,Summer
2022-12-05,S004,P0002,Groceries,North,121,10,132,0.22,67.2,10,Rainy,0,70.55,Spring
2022-12-05,S004,P0003,Furniture,East,427,245,153,241.22,63.87,15,Sunny,0,64.56,Spring
2022-12-05,S004,P0004,Electronics,South,104,72,154,75.75,73.24,5,Snowy,0,68.41,Autumn
2022-12-05,S004,P0005,Furniture,West,377,260,61,269.15,66.39,15,Cloudy,1,62.79,Spring
2022-12-05,S004,P0006,Furniture,South,177,112,117,126.85,59.25,0,Sunny,1,57.67,Winter
2022-12-05,S004,P0007,Groceries,East,472,41,177,38.91,83.43,10,Cloudy,1,86.96,Autumn
2022-12-05,S004,P0008,Electronics,East,242,168,95,175.88,15.83,0,Snowy,0,15.92,Summer
2022-12-05,S004,P0009,Electronics,South,219,7,90,24.18,19.45,5,Rainy,0,18.14,Winter
2022-12-05,S004,P0010,Toys,East,457,277,58,289.11,63.3,5,Sunny,1,64.77,Winter
2022-12-05,S004,P0011,Clothing,South,243,175,69,190.21,48.15,15,Cloudy,1,47.34,Summer
2022-12-05,S004,P0012,Electronics,East,311,94,197,94.41,43.2,10,Sunny,0,39.81,Summer
2022-12-05,S004,P0013,Groceries,North,320,119,69,126.89,15.66,0,Cloudy,1,15.81,Winter
2022-12-05,S004,P0014,Toys,North,479,215,32,233.82,45.2,20,Cloudy,0,44.78,Winter
2022-12-05,S004,P0015,Toys,South,429,16,24,29.8,55.28,10,Rainy,0,50.64,Spring
2022-12-05,S004,P0016,Toys,North,191,157,72,171.1,20.62,0,Rainy,1,25.15,Summer
2022-12-05,S004,P0017,Electronics,North,179,64,37,62.81,25.46,20,Cloudy,0,22.69,Autumn
2022-12-05,S004,P0018,Toys,South,327,134,30,151.12,13.89,10,Sunny,0,11.78,Autumn
2022-12-05,S004,P0019,Electronics,South,126,43,166,37.79,92.16,5,Snowy,0,96.94,Summer
2022-12-05,S004,P0020,Furniture,East,397,394,45,403.75,89.83,10,Snowy,1,94.21,Autumn
2022-12-05,S005,P0001,Furniture,East,403,177,160,181.1,31.77,20,Cloudy,0,35.33,Spring
2022-12-05,S005,P0002,Furniture,South,312,163,128,182.4,38.31,5,Cloudy,0,37.55,Winter
2022-12-05,S005,P0003,Furniture,South,242,196,84,189.12,64.02,15,Cloudy,1,63.63,Summer
2022-12-05,S005,P0004,Toys,West,275,161,51,178.41,91.76,15,Snowy,1,92.16,Spring
2022-12-05,S005,P0005,Clothing,North,280,264,149,264.9,14.92,5,Cloudy,1,17.7,Summer
2022-12-05,S005,P0006,Furniture,West,99,10,35,27.1,88.74,5,Rainy,0,85.49,Spring
2022-12-05,S005,P0007,Toys,East,322,140,28,149.06,51.92,5,Snowy,1,52.88,Autumn
2022-12-05,S005,P0008,Electronics,South,212,114,125,118.52,25.27,0,Cloudy,1,29.56,Spring
2022-12-05,S005,P0009,Clothing,South,172,91,162,97.68,52.8,15,Snowy,0,54.86,Summer
2022-12-05,S005,P0010,Electronics,West,105,75,153,78.52,85.59,15,Rainy,1,81.35,Autumn
2022-12-05,S005,P0011,Groceries,North,80,38,193,54.77,60.8,20,Snowy,0,57.13,Summer
2022-12-05,S005,P0012,Clothing,East,190,85,117,79.49,71.45,20,Cloudy,0,73.75,Summer
2022-12-05,S005,P0013,Toys,South,59,49,180,56.12,29.42,20,Snowy,1,25.09,Spring
2022-12-05,S005,P0014,Electronics,West,213,73,132,72.54,15.09,10,Cloudy,1,16.32,Autumn
2022-12-05,S005,P0015,Toys,South,217,196,186,211.82,23.66,15,Sunny,0,21.98,Winter
2022-12-05,S005,P0016,Clothing,North,423,403,150,408.11,97.47,10,Sunny,0,97.87,Winter
2022-12-05,S005,P0017,Toys,South,181,106,188,112.22,34.14,15,Snowy,1,37.86,Summer
2022-12-05,S005,P0018,Toys,West,412,134,175,151.4,10.37,20,Rainy,0,6.41,Winter
2022-12-05,S005,P0019,Clothing,North,293,240,38,233.97,84.01,0,Cloudy,1,81.75,Spring
2022-12-05,S005,P0020,Furniture,North,363,94,114,86.23,27.3,10,Snowy,0,22.39,Spring
2022-12-06,S001,P0001,Groceries,North,468,177,87,183.82,30.15,10,Snowy,1,32.92,Summer
2022-12-06,S001,P0002,Toys,South,261,159,54,169.69,25.39,10,Sunny,1,30.35,Spring
2022-12-06,S001,P0003,Clothing,East,433,409,192,421.1,37.26,20,Cloudy,0,38.31,Spring
2022-12-06,S001,P0004,Furniture,South,472,453,40,466.21,48.59,15,Rainy,1,43.76,Spring
2022-12-06,S001,P0005,Groceries,West,100,2,58,-4.47,16.34,10,Snowy,1,16.45,Autumn
2022-12-06,S001,P0006,Electronics,East,253,88,161,99.77,94.01,10,Rainy,1,94.24,Winter
2022-12-06,S001,P0007,Clothing,South,482,119,94,109.97,81.53,5,Sunny,1,81.4,Winter
2022-12-06,S001,P0008,Electronics,West,55,32,149,28.53,86.65,10,Cloudy,1,89.04,Spring
2022-12-06,S001,P0009,Groceries,West,122,15,179,6.5,56.93,15,Sunny,1,59.63,Winter
2022-12-06,S001,P0010,Toys,North,183,122,194,115.79,49.79,5,Rainy,0,47.14,Autumn
2022-12-06,S001,P0011,Clothing,East,128,25,170,38.5,54.69,0,Cloudy,0,57.47,Spring
2022-12-06,S001,P0012,Toys,East,298,179,162,174.99,65.73,0,Sunny,0,66.68,Autumn
2022-12-06,S001,P0013,Groceries,South,461,312,156,321.28,50.25,5,Sunny,1,47.19,Winter
2022-12-06,S001,P0014,Toys,North,268,184,145,198.32,15.95,15,Cloudy,0,11.43,Autumn
2022-12-06,S001,P0015,Toys,South,101,61,171,70.51,57.94,20,Cloudy,1,57.16,Winter
2022-12-06,S001,P0016,Electronics,West,138,79,60,84.32,98.4,15,Rainy,0,97.05,Autumn
2022-12-06,S001,P0017,Furniture,North,435,381,197,397.25,51.68,10,Snowy,0,55.47,Winter
2022-12-06,S001,P0018,Clothing,East,247,162,89,174.29,61.79,20,Snowy,0,62.88,Summer
2022-12-06,S001,P0019,Electronics,North,302,291,57,309.09,87.76,0,Cloudy,0,83.73,Summer
2022-12-06,S001,P0020,Toys,West,452,154,20,157.88,57.12,10,Sunny,1,60.42,Winter
2022-12-06,S002,P0001,Clothing,North,414,301,120,303.36,70.45,20,Rainy,0,74.85,Spring
2022-12-06,S002,P0002,Clothing,East,331,152,157,158.29,15.56,20,Cloudy,0,13.04,Summer
2022-12-06,S002,P0003,Toys,South,223,202,120,215.26,63.92,15,Sunny,1,62.42,Spring
2022-12-06,S002,P0004,Clothing,East,96,40,95,39.39,17.31,20,Sunny,1,20.43,Spring
2022-12-06,S002,P0005,Toys,East,143,101,179,95.98,34.98,10,Cloudy,1,34.68,Summer
2022-12-06,S002,P0006,Groceries,North,463,393,41,407.33,95.31,5,Cloudy,0,100.2,Autumn
2022-12-06,S002,P0007,Groceries,South,134,53,149,59.11,24.93,10,Rainy,0,22.84,Autumn
2022-12-06,S002,P0008,Groceries,West,314,302,192,314.24,33.53,20,Snowy,1,32.83,Autumn
2022-12-06,S002,P0009,Furniture,South,330,77,86,69.84,96.71,0,Sunny,0,101.66,Spring
2022-12-06,S002,P0010,Clothing,South,84,31,100,33.14,60.91,0,Rainy,1,56.61,Winter
2022-12-06,S002,P0011,Furniture,West,303,219,184,238.43,96.26,20,Cloudy,1,95.83,Winter
2022-12-06,S002,P0012,Furniture,North,109,93,74,83.92,26.59,10,Cloudy,1,24.07,Autumn
2022-12-06,S002,P0013,Groceries,South,370,165,177,175.41,17.67,10,Sunny,0,12.74,Winter
2022-12-06,S002,P0014,Furniture,East,91,50,134,45.91,40.13,15,Sunny,1,45.0,Summer
2022-12-06,S002,P0015,Furniture,East,243,122,146,140.9,52.52,0,Rainy,1,52.11,Spring
2022-12-06,S002,P0016,Clothing,East,486,46,77,54.55,27.84,20,Snowy,1,27.31,Spring
2022-12-06,S002,P0017,Groceries,East,306,192,101,194.75,85.74,0,Cloudy,0,85.95,Summer
2022-12-06,S002,P0018,Toys,West,315,59,64,70.5,68.83,0,Sunny,1,66.63,Winter
2022-12-06,S002,P0019,Groceries,North,442,110,79,121.64,90.36,0,Cloudy,1,85.4,Summer
2022-12-06,S002,P0020,Groceries,West,481,359,59,370.56,55.47,0,Cloudy,0,59.48,Summer
2022-12-06,S003,P0001,Furniture,West,58,46,155,45.06,14.95,15,Cloudy,1,10.02,Summer
2022-12-06,S003,P0002,Clothing,South,405,29,43,30.68,30.76,10,Cloudy,1,27.25,Winter
2022-12-06,S003,P0003,Groceries,East,286,213,94,205.72,25.35,15,Snowy,0,26.82,Summer
2022-12-06,S003,P0004,Furniture,East,391,17,138,10.52,74.23,5,Snowy,0,78.16,Autumn
2022-12-06,S003,P0005,Electronics,South,400,43,172,34.99,29.01,0,Sunny,0,25.96,Spring
2022-12-06,S003,P0006,Electronics,South,86,78,181,86.55,72.5,0,Snowy,1,75.28,Spring
2022-12-06,S003,P0007,Toys,South,339,126,92,131.87,67.17,20,Rainy,1,72.09,Winter
2022-12-06,S003,P0008,Toys,East,213,87,57,81.44,75.13,20,Rainy,1,78.92,Spring
2022-12-06,S003,P0009,Electronics,North,337,22,33,23.2,59.91,20,Cloudy,0,59.33,Autumn
2022-12-06,S003,P0010,Toys,South,87,2,168,3.75,18.2,0,Sunny,0,14.84,Spring
2022-12-06,S003,P0011,Groceries,East,345,267,102,269.17,31.55,10,Rainy,0,35.25,Winter
2022-12-06,S003,P0012,Furniture,North,352,333,99,331.78,91.95,20,Snowy,0,89.85,Autumn
2022-12-06,S003,P0013,Electronics,North,376,58,92,52.47,43.72,15,Sunny,1,43.08,Winter
2022-12-06,S003,P0014,Groceries,North,490,385,171,384.12,16.17,15,Cloudy,1,15.55,Autumn
2022-12-06,S003,P0015,Toys,East,336,53,88,45.91,66.92,15,Rainy,1,67.09,Winter
2022-12-06,S003,P0016,Groceries,East,410,309,22,314.09,32.05,10,Snowy,1,29.23,Autumn
2022-12-06,S003,P0017,Electronics,South,492,251,23,270.93,82.11,15,Cloudy,0,82.1,Spring
2022-12-06,S003,P0018,Furniture,West,306,240,57,255.37,50.98,10,Snowy,0,54.62,Autumn
2022-12-06,S003,P0019,Toys,North,188,44,120,38.55,89.28,10,Cloudy,0,85.1,Autumn
2022-12-06,S003,P0020,Furniture,South,95,21,121,35.2,15.83,0,Sunny,0,12.23,Autumn
2022-12-06,S004,P0001,Electronics,North,357,276,56,291.14,69.19,0,Cloudy,0,73.88,Summer
2022-12-06,S004,P0002,Toys,North,228,37,129,30.41,31.05,20,Rainy,0,33.14,Spring
2022-12-06,S004,P0003,Furniture,South,369,30,21,23.47,27.63,0,Cloudy,1,28.02,Autumn
2022-12-06,S004,P0004,Groceries,South,91,34,182,40.79,77.08,0,Snowy,1,75.95,Autumn
2022-12-06,S004,P0005,Clothing,North,173,76,168,90.11,46.75,0,Cloudy,1,48.11,Spring
2022-12-06,S004,P0006,Toys,South,397,26,132,24.02,43.92,5,Sunny,1,43.87,Spring
2022-12-06,S004,P0007,Toys,West,447,35,182,42.59,70.43,5,Snowy,0,66.87,Spring
2022-12-06,S004,P0008,Clothing,South,452,44,26,55.41,67.33,15,Rainy,0,65.91,Summer
2022-12-06,S004,P0009,Toys,North,413,136,137,128.14,19.77,10,Rainy,0,17.4,Winter
2022-12-06,S004,P0010,Furniture,North,452,25,182,16.72,67.39,20,Snowy,0,71.55,Summer
2022-12-06,S004,P0011,Clothing,East,323,203,118,209.55,13.14,10,Sunny,1,9.06,Summer
2022-12-06,S004,P0012,Groceries,West,383,136,192,142.76,70.96,20,Rainy,1,71.58,Spring
2022-12-06,S004,P0013,Groceries,South,484,238,124,244.34,86.93,0,Snowy,0,91.75,Summer
2022-12-06,S004,P0014,Electronics,West,402,94,75,99.21,96.72,5,Snowy,0,96.15,Spring
2022-12-06,S004,P0015,Clothing,North,467,452,68,464.11,11.43,20,Cloudy,1,10.67,Spring
2022-12-06,S004,P0016,Clothing,West,247,47,140,55.54,76.36,15,Snowy,0,73.96,Summer
2022-12-06,S004,P0017,Electronics,East,397,299,135,289.08,21.83,5,Rainy,0,22.89,Spring
2022-12-06,S004,P0018,Electronics,North,90,63,164,59.96,12.2,20,Snowy,0,7.84,Summer
2022-12-06,S004,P0019,Clothing,West,392,313,195,308.42,32.3,20,Sunny,1,34.39,Summer
2022-12-06,S004,P0020,Clothing,West,299,241,146,241.48,92.35,5,Snowy,1,94.81,Spring
2022-12-06,S005,P0001,Clothing,South,252,236,131,251.25,27.86,20,Snowy,0,29.17,Winter
2022-12-06,S005,P0002,Groceries,South,426,88,25,102.98,79.26,0,Sunny,1,81.89,Winter
2022-12-06,S005,P0003,Electronics,North,366,277,188,292.23,73.97,0,Snowy,1,69.53,Winter
2022-12-06,S005,P0004,Electronics,East,140,4,42,19.39,70.43,15,Sunny,0,75.23,Summer
2022-12-06,S005,P0005,Furniture,West,404,2,114,-7.69,31.5,15,Rainy,1,34.24,Winter
2022-12-06,S005,P0006,Groceries,North,363,140,139,136.97,66.39,0,Rainy,0,65.65,Autumn
2022-12-06,S005,P0007,Toys,North,420,256,40,269.41,54.19,10,Rainy,0,57.1,Summer
2022-12-06,S005,P0008,Toys,West,126,0,64,7.51,79.55,10,Rainy,1,75.83,Autumn
2022-12-06,S005,P0009,Clothing,North,115,50,148,45.34,92.94,0,Cloudy,0,93.44,Winter
2022-12-06,S005,P0010,Furniture,East,375,318,73,328.25,35.48,0,Cloudy,1,37.82,Winter
2022-12-06,S005,P0011,Furniture,East,344,141,181,143.81,14.17,5,Cloudy,0,9.4,Winter
2022-12-06,S005,P0012,Electronics,East,401,256,29,257.11,73.07,0,Sunny,0,75.56,Spring
2022-12-06,S005,P0013,Furniture,North,61,27,135,43.19,79.94,10,Cloudy,0,82.75,Summer
2022-12-06,S005,P0014,Clothing,West,237,153,85,147.95,97.32,20,Snowy,1,98.08,Spring
2022-12-06,S005,P0015,Groceries,East,362,150,69,166.75,90.19,15,Sunny,1,92.15,Autumn
2022-12-06,S005,P0016,Toys,West,300,186,86,200.89,92.26,20,Rainy,1,91.33,Spring
2022-12-06,S005,P0017,Furniture,West,387,156,89,147.6,61.12,20,Rainy,0,62.55,Autumn
2022-12-06,S005,P0018,Electronics,North,97,87,122,85.18,30.67,0,Cloudy,0,29.24,Summer
2022-12-06,S005,P0019,Groceries,North,177,24,90,35.95,23.76,20,Cloudy,1,28.07,Winter
2022-12-06,S005,P0020,Furniture,South,461,398,21,410.58,20.11,20,Snowy,1,18.34,Winter
2022-12-07,S001,P0001,Furniture,West,191,90,31,109.7,47.24,0,Cloudy,0,45.83,Summer
2022-12-07,S001,P0002,Electronics,West,309,289,177,280.78,36.28,0,Sunny,1,40.25,Autumn
2022-12-07,S001,P0003,Clothing,East,124,23,47,30.11,16.26,5,Cloudy,0,16.24,Summer
2022-12-07,S001,P0004,Electronics,East,409,16,106,31.32,72.11,5,Rainy,1,71.72,Winter
2022-12-07,S001,P0005,Clothing,South,438,413,62,420.46,25.58,15,Snowy,1,29.98,Spring
2022-12-07,S001,P0006,Clothing,West,224,171,46,182.84,77.28,20,Cloudy,1,80.61,Autumn
2022-12-07,S001,P0007,Groceries,West,427,84,105,74.89,85.58,5,Cloudy,1,84.48,Summer
2022-12-07,S001,P0008,Furniture,West,266,28,54,24.07,90.94,20,Sunny,1,93.27,Spring
2022-12-07,S001,P0009,Clothing,North,336,54,141,65.66,34.4,10,Rainy,0,29.83,Winter
2022-12-07,S001,P0010,Electronics,West,182,174,52,184.16,65.26,15,Rainy,1,69.4,Spring
2022-12-07,S001,P0011,Clothing,South,240,18,115,10.01,97.69,20,Cloudy,1,102.42,Summer
2022-12-07,S001,P0012,Electronics,West,118,108,88,125.45,47.71,5,Snowy,1,50.85,Summer
